"panel","case","time_summary","art_red","prep_red","art_cov","prep_cov","mean","lower","upper"
"A. Intervention use reduction","committed","horizon_mean",0.06,0.015,0.06,0.015,1.11560113379336,1.09075545908275,1.14113787019285
"A. Intervention use reduction","committed","horizon_mean",0.0675,0.015,0.0675,0.015,1.13018604274836,1.10301313253308,1.15792323162895
"A. Intervention use reduction","committed","horizon_mean",0.075,0.015,0.075,0.015,1.1449204883916,1.11547069768451,1.1746414517083
"A. Intervention use reduction","committed","horizon_mean",0.0825,0.015,0.0825,0.015,1.15978793123339,1.12814973224253,1.19125679248336
"A. Intervention use reduction","committed","horizon_mean",0.09,0.015,0.09,0.015,1.17477196767323,1.1412833671099,1.20798969148096
"A. Intervention use reduction","committed","horizon_mean",0.0975,0.015,0.0975,0.015,1.18985632564176,1.15426101923802,1.22447321251045
"A. Intervention use reduction","committed","horizon_mean",0.1,0.015,0.1,0.015,1.19490390964571,1.15867180618186,1.22989152841783
"A. Intervention use reduction","committed","horizon_mean",0.105,0.015,0.105,0.015,1.20502452477688,1.16740703448777,1.24077606932483
"A. Intervention use reduction","committed","horizon_mean",0.1125,0.015,0.1125,0.015,1.22025908916314,1.18051426018253,1.25704151263896
"A. Intervention use reduction","committed","horizon_mean",0.12,0.015,0.12,0.015,1.23554125338103,1.19341300519331,1.27352901224085
"A. Intervention use reduction","committed","horizon_mean",0.1275,0.015,0.1275,0.015,1.25085178469356,1.20619329596589,1.29007971763629
"A. Intervention use reduction","committed","horizon_mean",0.135,0.015,0.135,0.015,1.26617323154962,1.21897230744379,1.30684416111448
"A. Intervention use reduction","committed","horizon_mean",0.1425,0.015,0.1425,0.015,1.28149435125459,1.23184797764643,1.32357502206074
"A. Intervention use reduction","committed","horizon_mean",0.15,0.015,0.15,0.015,1.29680840985718,1.24469138889768,1.34036543741601
"A. Intervention use reduction","committed","horizon_mean",0.1575,0.015,0.1575,0.015,1.31210889346516,1.2578946564847,1.35721851983516
"A. Intervention use reduction","committed","horizon_mean",0.165,0.015,0.165,0.015,1.32738841399107,1.2713824312256,1.37464035862866
"A. Intervention use reduction","committed","horizon_mean",0.1725,0.015,0.1725,0.015,1.34263938569603,1.28483998565953,1.39181930872243
"A. Intervention use reduction","committed","horizon_mean",0.18,0.015,0.18,0.015,1.35785593672784,1.29806783623391,1.40944598556874
"A. Intervention use reduction","committed","horizon_mean",0.1875,0.015,0.1875,0.015,1.37303366902396,1.31179917814519,1.4271011106709
"A. Intervention use reduction","committed","horizon_mean",0.195,0.015,0.195,0.015,1.3881681798652,1.32499558710781,1.44493000133109
"A. Intervention use reduction","committed","horizon_mean",0.2025,0.015,0.2025,0.015,1.40325474812489,1.33828215464291,1.462445162733
"A. Intervention use reduction","committed","horizon_mean",0.21,0.015,0.21,0.015,1.41828856466154,1.35148595971059,1.48032933564825
"A. Intervention use reduction","committed","horizon_mean",0.2175,0.015,0.2175,0.015,1.43326525747114,1.36474337506982,1.4979070005212
"A. Intervention use reduction","committed","horizon_mean",0.225,0.015,0.225,0.015,1.44818194686744,1.37807919506193,1.51572097041521
"A. Intervention use reduction","committed","horizon_mean",0.2325,0.015,0.2325,0.015,1.46303805440019,1.39129072311468,1.53359957276078
"A. Intervention use reduction","committed","horizon_mean",0.24,0.015,0.24,0.015,1.47783424060269,1.40422808766879,1.55179768635393
"A. Intervention use reduction","committed","horizon_mean",0.2475,0.015,0.2475,0.015,1.49257144350379,1.41676072378703,1.57003377799102
"A. Intervention use reduction","committed","horizon_mean",0.25,0.015,0.25,0.015,1.49747091949023,1.42115238106716,1.57609445882039
"A. Intervention use reduction","committed","horizon_mean",0.255,0.015,0.255,0.015,1.50725073081834,1.42952432026229,1.58835863351113
"A. Intervention use reduction","committed","horizon_mean",0.2625,0.015,0.2625,0.015,1.52187318528009,1.44173441046164,1.60667495618177
"A. Intervention use reduction","committed","horizon_mean",0.27,0.015,0.27,0.015,1.5364397523536,1.45442042982758,1.62446863658781
"A. Intervention use reduction","committed","horizon_mean",0.2775,0.015,0.2775,0.015,1.55095109675876,1.46707457878495,1.64180868150803
"A. Intervention use reduction","committed","horizon_mean",0.285,0.015,0.285,0.015,1.56540754595984,1.4795467483477,1.65895927131342
"A. Intervention use reduction","committed","horizon_mean",0.2925,0.015,0.2925,0.015,1.5798097087847,1.49235788551477,1.67586151226422
"A. Intervention use reduction","committed","horizon_mean",0.3,0.015,0.3,0.015,1.59415909848883,1.50537354020672,1.69253581829716
"A. Intervention use reduction","committed","horizon_mean",0.3075,0.015,0.3075,0.015,1.60845749180754,1.51815714296225,1.70925942336068
"A. Intervention use reduction","committed","horizon_mean",0.315,0.015,0.315,0.015,1.62270669202366,1.5313797414971,1.72545332523917
"A. Intervention use reduction","committed","horizon_mean",0.3225,0.015,0.3225,0.015,1.63690878866943,1.54577594829199,1.74173082846274
"A. Intervention use reduction","committed","horizon_mean",0.33,0.015,0.33,0.015,1.65106633755086,1.55979224426546,1.75802728166168
"A. Intervention use reduction","committed","horizon_mean",0.3375,0.015,0.3375,0.015,1.66518220357045,1.57334872693203,1.77363173267013
"A. Intervention use reduction","committed","horizon_mean",0.345,0.015,0.345,0.015,1.6792587160567,1.58671727301258,1.78952256214473
"A. Intervention use reduction","committed","horizon_mean",0.3525,0.015,0.3525,0.015,1.69329626617262,1.60005128284418,1.80513452698409
"A. Intervention use reduction","committed","horizon_mean",0.36,0.015,0.36,0.015,1.70729363694018,1.61466368259539,1.8210611046923
"A. Intervention use reduction","committed","horizon_mean",0.3675,0.015,0.3675,0.015,1.72124899674925,1.62831815202885,1.83692120430616
"A. Intervention use reduction","committed","horizon_mean",0.375,0.015,0.375,0.015,1.73516017656529,1.64029271573188,1.85257929342051
"A. Intervention use reduction","committed","horizon_mean",0.3825,0.015,0.3825,0.015,1.74902492866388,1.65137634946724,1.86880979601629
"A. Intervention use reduction","committed","horizon_mean",0.39,0.015,0.39,0.015,1.76284240344462,1.66243838719937,1.88465610907364
"A. Intervention use reduction","committed","horizon_mean",0.3975,0.015,0.3975,0.015,1.77661571387277,1.67430307711702,1.89962166633662
"A. Intervention use reduction","committed","horizon_mean",0.4,0.015,0.4,0.015,1.78119798272148,1.6782838703396,1.90440706483454
"A. Intervention use reduction","committed","horizon_mean",0.405,0.015,0.405,0.015,1.79035060468138,1.68643574173289,1.91422400184979
"A. Intervention use reduction","committed","horizon_mean",0.4125,0.015,0.4125,0.015,1.80405281155642,1.69878424072661,1.93035628748438
"A. Intervention use reduction","committed","horizon_mean",0.42,0.015,0.42,0.015,1.81772718926998,1.71147195426325,1.94703955706554
"A. Intervention use reduction","committed","horizon_mean",0.4275,0.015,0.4275,0.015,1.83137738846407,1.72388094971691,1.96329927544502
"A. Intervention use reduction","committed","horizon_mean",0.435,0.015,0.435,0.015,1.84500558217984,1.73673858903732,1.97977812429568
"A. Intervention use reduction","committed","horizon_mean",0.4425,0.015,0.4425,0.015,1.85861298407571,1.74874616360146,1.99641482527686
"A. Intervention use reduction","committed","horizon_mean",0.45,0.015,0.45,0.015,1.87220026004608,1.76139608274445,2.01275904281622
"A. Intervention use reduction","committed","horizon_mean",0.4575,0.015,0.4575,0.015,1.88576705406142,1.77425767920636,2.02838172713152
"A. Intervention use reduction","committed","horizon_mean",0.465,0.015,0.465,0.015,1.8993115409602,1.78691252600294,2.0440258827518
"A. Intervention use reduction","committed","horizon_mean",0.4725,0.015,0.4725,0.015,1.9128314969593,1.79951894565449,2.05978009282729
"A. Intervention use reduction","committed","horizon_mean",0.48,0.015,0.48,0.015,1.92632174963728,1.81150642848249,2.07523986270186
"A. Intervention use reduction","committed","horizon_mean",0.4875,0.015,0.4875,0.015,1.93977432755377,1.82453672276388,2.0904774501422
"A. Intervention use reduction","committed","horizon_mean",0.495,0.015,0.495,0.015,1.95318240545994,1.8371285005132,2.1055602673265
"A. Intervention use reduction","committed","horizon_mean",0.5025,0.015,0.5025,0.015,1.96654097787456,1.84935356106018,2.11986026992419
"A. Intervention use reduction","committed","horizon_mean",0.51,0.015,0.51,0.015,1.97985079867673,1.86128502982724,2.13485747373827
"A. Intervention use reduction","committed","horizon_mean",0.5175,0.015,0.5175,0.015,1.99311350389359,1.87330845723409,2.1484925526181
"A. Intervention use reduction","committed","horizon_mean",0.525,0.015,0.525,0.015,2.00632985125607,1.88481385518593,2.16267509782044
"A. Intervention use reduction","committed","horizon_mean",0.5325,0.015,0.5325,0.015,2.01949948202682,1.89630743121531,2.1764104024695
"A. Intervention use reduction","committed","horizon_mean",0.54,0.015,0.54,0.015,2.03262105278295,1.90706382502233,2.1899368295499
"A. Intervention use reduction","committed","horizon_mean",0.5475,0.015,0.5475,0.015,2.0456925883893,1.91719068304436,2.20359098016437
"A. Intervention use reduction","committed","horizon_mean",0.555,0.015,0.555,0.015,2.05871220683134,1.92656136536714,2.21682517735122
"A. Intervention use reduction","committed","horizon_mean",0.5625,0.015,0.5625,0.015,2.07167872599877,1.93678319769252,2.22983820096141
"A. Intervention use reduction","committed","horizon_mean",0.57,0.015,0.57,0.015,2.08459113229984,1.94690432941197,2.24268106365036
"A. Intervention use reduction","committed","horizon_mean",0.5775,0.015,0.5775,0.015,2.09744806786695,1.95729785218391,2.25559367919673
"A. Intervention use reduction","committed","horizon_mean",0.585,0.015,0.585,0.015,2.11024780943789,1.96877718653791,2.26925292325482
"A. Intervention use reduction","committed","horizon_mean",0.5925,0.015,0.5925,0.015,2.12298842065372,1.97991445698139,2.28249815393159
"A. Intervention use reduction","committed","horizon_mean",0.6,0.015,0.6,0.015,2.13566778385901,1.98956688578249,2.29749808463543
"A. Intervention use reduction","committed","horizon_mean",0.6075,0.015,0.6075,0.015,2.14828340134307,1.99887556973423,2.31245083213513
"A. Intervention use reduction","committed","horizon_mean",0.615,0.015,0.615,0.015,2.16083199747354,2.008527446379,2.32738858658054
"A. Intervention use reduction","committed","horizon_mean",0.6225,0.015,0.6225,0.015,2.17330936119698,2.01936540188976,2.34355350678613
"A. Intervention use reduction","committed","horizon_mean",0.63,0.015,0.63,0.015,2.18571083513617,2.02934700042681,2.35873054523028
"A. Intervention use reduction","committed","horizon_mean",0.6375,0.015,0.6375,0.015,2.19803054141198,2.03973835261497,2.37485363375551
"A. Intervention use reduction","committed","horizon_mean",0.645,0.015,0.645,0.015,2.21026082391721,2.0491226232388,2.39117928534222
"A. Intervention use reduction","committed","horizon_mean",0.6525,0.015,0.6525,0.015,2.22239267072234,2.05843628038582,2.40865794191092
"A. Intervention use reduction","committed","horizon_mean",0.66,0.015,0.66,0.015,2.23441614741129,2.06652747042698,2.42726187637871
"A. Intervention use reduction","committed","horizon_mean",0.6675,0.015,0.6675,0.015,2.24632058570723,2.07413065192188,2.44551560462158
"A. Intervention use reduction","committed","horizon_mean",0.675,0.015,0.675,0.015,2.25809461899955,2.08231297123803,2.46428799012159
"A. Intervention use reduction","committed","horizon_mean",0.6825,0.015,0.6825,0.015,2.26972614318669,2.09063144975714,2.48095254252726
"A. Intervention use reduction","committed","horizon_mean",0.69,0.015,0.69,0.015,2.28120232048624,2.09796434556118,2.49823505578515
"A. Intervention use reduction","committed","horizon_mean",0.6975,0.015,0.6975,0.015,2.29250989320924,2.1045682149432,2.51509704075643
"A. Intervention use reduction","committed","horizon_mean",0.705,0.015,0.705,0.015,2.30363639511694,2.11174721690613,2.53389616959399
"A. Intervention use reduction","committed","horizon_mean",0.7125,0.015,0.7125,0.015,2.31457249922925,2.11743953977407,2.55201194909543
"A. Intervention use reduction","committed","horizon_mean",0.72,0.015,0.72,0.015,2.32531203453474,2.12141974521368,2.56792153906826
"A. Intervention use reduction","committed","horizon_mean",0.7275,0.015,0.7275,0.015,2.33584973794911,2.12588423297517,2.58284808823427
"A. Intervention use reduction","committed","horizon_mean",0.735,0.015,0.735,0.015,2.34618039431205,2.13246472790311,2.59752530119713
"A. Intervention use reduction","committed","horizon_mean",0.7425,0.015,0.7425,0.015,2.35629874807879,2.13698330642858,2.61173973345646
"A. Intervention use reduction","committed","horizon_mean",0.75,0.015,0.75,0.015,2.36619958309975,2.14124828390768,2.62434398186515
"A. Intervention use reduction","committed","horizon_mean",0,0.0225,0,0.0225,1.00924580638385,0.998297682101218,1.02072819243407
"A. Intervention use reduction","committed","horizon_mean",0.0075,0.0225,0.0075,0.0225,1.02216965010304,1.01106411174496,1.0340501118626
"A. Intervention use reduction","committed","horizon_mean",0.015,0.0225,0.015,0.0225,1.03534435679448,1.02298097745718,1.04786018933976
"A. Intervention use reduction","committed","horizon_mean",0.0225,0.0225,0.0225,0.0225,1.04876244923842,1.03440178522538,1.06242458695919
"A. Intervention use reduction","committed","horizon_mean",0.03,0.0225,0.03,0.0225,1.06241442138922,1.04554803211828,1.07853792489337
"A. Intervention use reduction","committed","horizon_mean",0.0375,0.0225,0.0375,0.0225,1.07628928669499,1.05697897576609,1.09441682635711
"A. Intervention use reduction","committed","horizon_mean",0.045,0.0225,0.045,0.0225,1.09037473939097,1.06839386915572,1.11098728843953
"A. Intervention use reduction","committed","horizon_mean",0.0525,0.0225,0.0525,0.0225,1.10465716244929,1.08038781199262,1.12767006426851
"A. Intervention use reduction","committed","horizon_mean",0.06,0.0225,0.06,0.0225,1.11912161484619,1.09266222654073,1.14456234290687
"A. Intervention use reduction","committed","horizon_mean",0.0675,0.0225,0.0675,0.0225,1.13375208566523,1.10521711360407,1.16150030362663
"A. Intervention use reduction","committed","horizon_mean",0.075,0.0225,0.075,0.0225,1.14853207518327,1.11792446529463,1.17823619029948
"A. Intervention use reduction","committed","horizon_mean",0.0825,0.0225,0.0825,0.0225,1.16344500807712,1.13090937593532,1.19481726071362
"A. Intervention use reduction","committed","horizon_mean",0.09,0.0225,0.09,0.0225,1.17847444414841,1.14387806138873,1.21127484911121
"A. Intervention use reduction","committed","horizon_mean",0.0975,0.0225,0.0975,0.0225,1.19360406345083,1.15694390799915,1.22770136097613
"A. Intervention use reduction","committed","horizon_mean",0.1,0.0225,0.1,0.0225,1.19866669209364,1.16125450439986,1.23319218624873
"A. Intervention use reduction","committed","horizon_mean",0.105,0.0225,0.105,0.0225,1.20881731119169,1.17007572482159,1.24404938155027
"A. Intervention use reduction","committed","horizon_mean",0.1125,0.0225,0.1125,0.0225,1.22409659167804,1.18327754894215,1.26036477875927
"A. Intervention use reduction","committed","horizon_mean",0.12,0.0225,0.12,0.0225,1.23942296352102,1.19654071875888,1.27670741022494
"A. Intervention use reduction","committed","horizon_mean",0.1275,0.0225,0.1275,0.0225,1.25477696773316,1.20962967179955,1.29326242972485
"A. Intervention use reduction","committed","horizon_mean",0.135,0.0225,0.135,0.0225,1.27014094544712,1.22301144131192,1.30995622682248
"A. Intervention use reduction","committed","horizon_mean",0.1425,0.0225,0.1425,0.0225,1.2855036842435,1.23618594434558,1.32671056369154
"A. Intervention use reduction","committed","horizon_mean",0.15,0.0225,0.15,0.0225,1.30085863391005,1.24957795571007,1.34340541356075
"A. Intervention use reduction","committed","horizon_mean",0.1575,0.0225,0.1575,0.0225,1.31619944201873,1.26308782323116,1.36045467271204
"A. Intervention use reduction","committed","horizon_mean",0.165,0.0225,0.165,0.0225,1.33151882474248,1.27644519892758,1.37731306664343
"A. Intervention use reduction","committed","horizon_mean",0.1725,0.0225,0.1725,0.0225,1.34680924637155,1.28999480681746,1.39470745327428
"A. Intervention use reduction","committed","horizon_mean",0.18,0.0225,0.18,0.0225,1.36206487212573,1.30329050570142,1.41243362853214
"A. Intervention use reduction","committed","horizon_mean",0.1875,0.0225,0.1875,0.0225,1.37728132710252,1.31694374150066,1.43012688084456
"A. Intervention use reduction","committed","horizon_mean",0.195,0.0225,0.195,0.0225,1.39245420085161,1.3303365943216,1.44805182367678
